crm_account_id,Transaction_date,Transaction_amount
7749,"Sunday, November 3, 2019",2888
18250,"Sunday, November 3, 2019",29277
10222,"Sunday, November 3, 2019",348722
8357,"Sunday, November 3, 2019",4277
5909,"Sunday, November 3, 2019",4277
17494,"Sunday, November 3, 2019",2888
6792,"Sunday, November 3, 2019",2888
9652,"Sunday, November 3, 2019",2888
2295,"Sunday, November 3, 2019",3583
7220,"Sunday, November 3, 2019",2888
6917,"Sunday, November 3, 2019",70944
14291,"Sunday, November 3, 2019",29277
16712,"Sunday, November 3, 2019",2888
17787,"Sunday, November 3, 2019",43166
17767,"Sunday, November 3, 2019",4277
10444,"Sunday, November 3, 2019",2888
13788,"Sunday, November 3, 2019",4277
7232,"Sunday, November 3, 2019",29277
10210,"Sunday, November 3, 2019",11222
5212,"Sunday, November 3, 2019",2888
4597,"Sunday, November 3, 2019",8444
12438,"Sunday, November 3, 2019",2888
1153,"Sunday, November 3, 2019",2888
11021,"Sunday, November 3, 2019",5388
12296,"Sunday, November 3, 2019",4277
1454,"Sunday, November 3, 2019",140388
8451,"Sunday, November 3, 2019",4277
11686,"Sunday, November 3, 2019",4277
11686,"Sunday, November 3, 2019",26500
845,"Sunday, November 3, 2019",5666
14933,"Sunday, November 3, 2019",2888
18199,"Sunday, November 3, 2019",2888
4312,"Sunday, November 3, 2019",50111
18214,"Sunday, November 3, 2019",15388
6084,"Sunday, November 3, 2019",2888
1821,"Sunday, November 3, 2019",5666
1821,"Sunday, November 3, 2019",43166
18706,"Sunday, November 3, 2019",140388
18736,"Sunday, November 3, 2019",2888
11924,"Sunday, November 3, 2019",4277
2589,"Sunday, November 3, 2019",29277
14060,"Sunday, November 3, 2019",14242
5347,"Sunday, November 3, 2019",64000
4389,"Sunday, November 3, 2019",2888
2063,"Sunday, November 3, 2019",15388
15616,"Sunday, November 3, 2019",4277
11414,"Sunday, November 3, 2019",4277
12463,"Sunday, November 3, 2019",29277
18710,"Sunday, November 3, 2019",2888
18759,"Sunday, November 3, 2019",2888
10299,"Sunday, November 3, 2019",5666
12631,"Sunday, November 3, 2019",43166
8971,"Sunday, November 3, 2019",2888
18771,"Sunday, November 3, 2019",2888
6028,"Sunday, November 3, 2019",4277
18387,"Sunday, November 3, 2019",8444
7249,"Sunday, November 3, 2019",140388
11495,"Sunday, November 3, 2019",5666
17806,"Sunday, November 3, 2019",2888
17261,"Sunday, November 3, 2019",2888
13699,"Sunday, November 3, 2019",32791
17782,"Sunday, November 3, 2019",2888
12296,"Sunday, November 3, 2019",4277
15444,"Sunday, November 3, 2019",2888
18802,"Sunday, November 3, 2019",2888
17697,"Sunday, November 3, 2019",2888
11749,"Monday, November 4, 2019",5666
18200,"Monday, November 4, 2019",2888
9377,"Monday, November 4, 2019",5666
882,"Monday, November 4, 2019",2888
2295,"Monday, November 4, 2019",3583
6027,"Monday, November 4, 2019",6596
4923,"Monday, November 4, 2019",2888
13242,"Monday, November 4, 2019",2888
1153,"Monday, November 4, 2019",2888
9097,"Monday, November 4, 2019",2888
1629,"Monday, November 4, 2019",2888
18812,"Monday, November 4, 2019",7055
13020,"Monday, November 4, 2019",2888
576,"Monday, November 4, 2019",5666
5432,"Monday, November 4, 2019",557055
6467,"Monday, November 4, 2019",4277
11021,"Monday, November 4, 2019",4972
660,"Monday, November 4, 2019",15388
14833,"Monday, November 4, 2019",2888
5883,"Monday, November 4, 2019",2888
11021,"Monday, November 4, 2019",2888
18230,"Monday, November 4, 2019",8444
5385,"Monday, November 4, 2019",5666
18818,"Monday, November 4, 2019",3166
191,"Monday, November 4, 2019",4277
11881,"Monday, November 4, 2019",2888
18823,"Monday, November 4, 2019",2888
16712,"Monday, November 4, 2019",2888
18829,"Monday, November 4, 2019",2888
8278,"Monday, November 4, 2019",2888
18005,"Monday, November 4, 2019",9833
9904,"Monday, November 4, 2019",15388
18828,"Monday, November 4, 2019",3166
17544,"Monday, November 4, 2019",2888
12540,"Monday, November 4, 2019",2888
8053,"Monday, November 4, 2019",15388
3465,"Monday, November 4, 2019",8444
18831,"Monday, November 4, 2019",2888
5860,"Monday, November 4, 2019",43166
7249,"Monday, November 4, 2019",140388
3776,"Monday, November 4, 2019",2888
10444,"Monday, November 4, 2019",2888
18583,"Monday, November 4, 2019",2888
17724,"Monday, November 4, 2019",2888
13168,"Monday, November 4, 2019",15388
15739,"Monday, November 4, 2019",2888
12081,"Monday, November 4, 2019",8444
18123,"Monday, November 4, 2019",65111
7613,"Monday, November 4, 2019",5319
6596,"Monday, November 4, 2019",4277
12741,"Monday, November 4, 2019",26500
15256,"Monday, November 4, 2019",2888
18741,"Monday, November 4, 2019",2888
18544,"Monday, November 4, 2019",2888
6810,"Monday, November 4, 2019",5666
7591,"Monday, November 4, 2019",5666
13457,"Monday, November 4, 2019",15388
12385,"Monday, November 4, 2019",8444
660,"Monday, November 4, 2019",2888
15256,"Monday, November 4, 2019",2472
17912,"Monday, November 4, 2019",2888
8053,"Monday, November 4, 2019",126500
17658,"Monday, November 4, 2019",5666
18853,"Monday, November 4, 2019",2888
1608,"Monday, November 4, 2019",15388
2767,"Monday, November 4, 2019",43166
2040,"Monday, November 4, 2019",418166
2830,"Monday, November 4, 2019",14242
17493,"Monday, November 4, 2019",8444
17878,"Monday, November 4, 2019",2888
18566,"Monday, November 4, 2019",3583
14446,"Monday, November 4, 2019",18166
12556,"Monday, November 4, 2019",2888
5245,"Monday, November 4, 2019",2888
17974,"Monday, November 4, 2019",9694
16187,"Monday, November 4, 2019",2888
16214,"Monday, November 4, 2019",50111
10299,"Monday, November 4, 2019",5666
9693,"Monday, November 4, 2019",2888
17782,"Monday, November 4, 2019",2888
17934,"Monday, November 4, 2019",2888
4389,"Monday, November 4, 2019",2888
8971,"Tuesday, November 5, 2019",2888
11398,"Tuesday, November 5, 2019",7055
13421,"Tuesday, November 5, 2019",2888
17261,"Tuesday, November 5, 2019",2888
6467,"Tuesday, November 5, 2019",4277
9377,"Tuesday, November 5, 2019",5666
882,"Tuesday, November 5, 2019",2888
7249,"Tuesday, November 5, 2019",279277
9668,"Tuesday, November 5, 2019",2888
6942,"Tuesday, November 5, 2019",3583
12982,"Tuesday, November 5, 2019",140388
16759,"Tuesday, November 5, 2019",2888
719,"Tuesday, November 5, 2019",4277
14367,"Tuesday, November 5, 2019",2888
1271,"Tuesday, November 5, 2019",5666
12463,"Tuesday, November 5, 2019",29277
1627,"Tuesday, November 5, 2019",8027
13242,"Tuesday, November 5, 2019",2888
2295,"Tuesday, November 5, 2019",3583
1153,"Tuesday, November 5, 2019",2888
10486,"Tuesday, November 5, 2019",2888
10478,"Tuesday, November 5, 2019",15388
18450,"Tuesday, November 5, 2019",168166
10486,"Tuesday, November 5, 2019",15388
7470,"Tuesday, November 5, 2019",8444
14218,"Tuesday, November 5, 2019",15388
8357,"Tuesday, November 5, 2019",4277
12296,"Tuesday, November 5, 2019",8444
17878,"Tuesday, November 5, 2019",2888
10444,"Tuesday, November 5, 2019",2888
16712,"Tuesday, November 5, 2019",2888
10450,"Tuesday, November 5, 2019",3027
8451,"Tuesday, November 5, 2019",5666
3370,"Tuesday, November 5, 2019",2888
18793,"Tuesday, November 5, 2019",2888
11589,"Tuesday, November 5, 2019",2888
3925,"Tuesday, November 5, 2019",15388
15601,"Tuesday, November 5, 2019",2888
10299,"Tuesday, November 5, 2019",2888
18898,"Tuesday, November 5, 2019",2888
5660,"Tuesday, November 5, 2019",29416
12906,"Tuesday, November 5, 2019",57055
17904,"Tuesday, November 5, 2019",2888
5660,"Tuesday, November 5, 2019",11638
17904,"Tuesday, November 5, 2019",2888
10687,"Tuesday, November 5, 2019",2888
7250,"Tuesday, November 5, 2019",1500
5146,"Tuesday, November 5, 2019",70944
4061,"Tuesday, November 5, 2019",84833
17443,"Tuesday, November 5, 2019",15388
4923,"Tuesday, November 5, 2019",2888
13763,"Tuesday, November 5, 2019",15388
12327,"Tuesday, November 5, 2019",14243
191,"Tuesday, November 5, 2019",4277
1627,"Tuesday, November 5, 2019",7750
845,"Tuesday, November 5, 2019",4277
12556,"Tuesday, November 5, 2019",5666
10295,"Tuesday, November 5, 2019",59138
18398,"Tuesday, November 5, 2019",2888
18740,"Tuesday, November 5, 2019",4277
4389,"Tuesday, November 5, 2019",2888
385,"Tuesday, November 5, 2019",4277
17782,"Tuesday, November 5, 2019",2888
18616,"Tuesday, November 5, 2019",2888
6173,"Tuesday, November 5, 2019",15388
6202,"Wednesday, November 6, 2019",5666
882,"Wednesday, November 6, 2019",2888
6467,"Wednesday, November 6, 2019",2888
7466,"Wednesday, November 6, 2019",43166
13047,"Wednesday, November 6, 2019",29277
1629,"Wednesday, November 6, 2019",4277
13242,"Wednesday, November 6, 2019",2888
7249,"Wednesday, November 6, 2019",279277
15444,"Wednesday, November 6, 2019",2888
18939,"Wednesday, November 6, 2019",2888
5212,"Wednesday, November 6, 2019",2888
18583,"Wednesday, November 6, 2019",2888
9377,"Wednesday, November 6, 2019",4972
10299,"Wednesday, November 6, 2019",5666
2295,"Wednesday, November 6, 2019",3583
4353,"Wednesday, November 6, 2019",2888
10450,"Wednesday, November 6, 2019",2888
16190,"Wednesday, November 6, 2019",2888
14933,"Wednesday, November 6, 2019",2888
17782,"Wednesday, November 6, 2019",2888
18950,"Wednesday, November 6, 2019",2888
15260,"Wednesday, November 6, 2019",29277
5184,"Wednesday, November 6, 2019",15388
10620,"Wednesday, November 6, 2019",2888
12463,"Wednesday, November 6, 2019",29277
8451,"Wednesday, November 6, 2019",5666
12296,"Wednesday, November 6, 2019",4277
18951,"Thursday, November 7, 2019",2888
18324,"Thursday, November 7, 2019",2888
13421,"Thursday, November 7, 2019",4277
9377,"Thursday, November 7, 2019",4972
1133,"Thursday, November 7, 2019",70944
13242,"Thursday, November 7, 2019",2888
7282,"Thursday, November 7, 2019",29277
6467,"Thursday, November 7, 2019",4277
10444,"Thursday, November 7, 2019",2888
13438,"Thursday, November 7, 2019",8444
6950,"Thursday, November 7, 2019",2888
4923,"Thursday, November 7, 2019",2888
18736,"Thursday, November 7, 2019",2888
525,"Thursday, November 7, 2019",8444
3836,"Thursday, November 7, 2019",29277
8284,"Thursday, November 7, 2019",43166
9519,"Thursday, November 7, 2019",5666
18898,"Thursday, November 7, 2019",2888
14505,"Thursday, November 7, 2019",4277
15944,"Thursday, November 7, 2019",8444
18645,"Thursday, November 7, 2019",2888
15673,"Thursday, November 7, 2019",2888
2613,"Thursday, November 7, 2019",2888
17782,"Thursday, November 7, 2019",2888
17782,"Thursday, November 7, 2019",2888
10450,"Thursday, November 7, 2019",2888
10299,"Thursday, November 7, 2019",5666
13600,"Thursday, November 7, 2019",2888
17818,"Thursday, November 7, 2019",2888
6028,"Thursday, November 7, 2019",4277
9109,"Thursday, November 7, 2019",22333
15775,"Thursday, November 7, 2019",7055
2295,"Thursday, November 7, 2019",3583
3666,"Thursday, November 7, 2019",2888
16016,"Friday, November 8, 2019",2888
14759,"Friday, November 8, 2019",5666
8451,"Friday, November 8, 2019",4277
15444,"Friday, November 8, 2019",2888
10961,"Friday, November 8, 2019",140388
6467,"Friday, November 8, 2019",2888
12463,"Friday, November 8, 2019",29277
17189,"Friday, November 8, 2019",6486
2295,"Friday, November 8, 2019",3791
17904,"Friday, November 8, 2019",2888
18898,"Friday, November 8, 2019",2888
10687,"Friday, November 8, 2019",2888
10879,"Friday, November 8, 2019",2888
4883,"Friday, November 8, 2019",5666
10450,"Friday, November 8, 2019",2888
10299,"Friday, November 8, 2019",5666
18993,"Friday, November 8, 2019",15388
17384,"Friday, November 8, 2019",2888
18600,"Friday, November 8, 2019",2888
17366,"Friday, November 8, 2019",2888
6617,"Friday, November 8, 2019",15388
10444,"Friday, November 8, 2019",2888
18950,"Friday, November 8, 2019",2888
8339,"Friday, November 8, 2019",2888
6783,"Friday, November 8, 2019",2888
1979,"Friday, November 8, 2019",7750
6783,"Friday, November 8, 2019",2888
17782,"Friday, November 8, 2019",2888
8451,"Friday, November 8, 2019",5666
11924,"Friday, November 8, 2019",7055
19026,"Friday, November 8, 2019",2888
4380,"Saturday, November 9, 2019",19555
15673,"Saturday, November 9, 2019",2888
427,"Saturday, November 9, 2019",2888
17912,"Saturday, November 9, 2019",4277
6467,"Saturday, November 9, 2019",2888
18687,"Saturday, November 9, 2019",8444
12123,"Saturday, November 9, 2019",14242
15698,"Saturday, November 9, 2019",4277
4279,"Saturday, November 9, 2019",2888
9377,"Saturday, November 9, 2019",5666
6467,"Saturday, November 9, 2019",2888
18687,"Saturday, November 9, 2019",8444
1237,"Saturday, November 9, 2019",5666
5245,"Saturday, November 9, 2019",2888
18953,"Saturday, November 9, 2019",2888
17994,"Saturday, November 9, 2019",70944
9257,"Saturday, November 9, 2019",7055
2295,"Saturday, November 9, 2019",3305
4923,"Saturday, November 9, 2019",2888
17150,"Saturday, November 9, 2019",140388
13242,"Saturday, November 9, 2019",2888
11021,"Saturday, November 9, 2019",5666
16759,"Saturday, November 9, 2019",4277
9454,"Saturday, November 9, 2019",18166
2488,"Saturday, November 9, 2019",2888
5660,"Saturday, November 9, 2019",18861
1992,"Saturday, November 9, 2019",2888
15321,"Saturday, November 9, 2019",15388
2063,"Saturday, November 9, 2019",140388
6810,"Saturday, November 9, 2019",5666
10299,"Saturday, November 9, 2019",5666
2063,"Saturday, November 9, 2019",57055
19059,"Saturday, November 9, 2019",5666
9904,"Saturday, November 9, 2019",15388
10533,"Saturday, November 9, 2019",43166
18938,"Saturday, November 9, 2019",14000
5448,"Saturday, November 9, 2019",29277
6942,"Saturday, November 9, 2019",2888
5002,"Saturday, November 9, 2019",4277
17724,"Saturday, November 9, 2019",2888
1034,"Saturday, November 9, 2019",2888
18469,"Saturday, November 9, 2019",9833
6596,"Saturday, November 9, 2019",2888
16712,"Saturday, November 9, 2019",2888
13057,"Saturday, November 9, 2019",15388
8819,"Saturday, November 9, 2019",2888
4389,"Saturday, November 9, 2019",2888
19068,"Saturday, November 9, 2019",8444
12240,"Saturday, November 9, 2019",8444
4749,"Saturday, November 9, 2019",15388
7569,"Saturday, November 9, 2019",2888
6792,"Saturday, November 9, 2019",2888
8272,"Saturday, November 9, 2019",15388
16449,"Saturday, November 9, 2019",2888
4701,"Saturday, November 9, 2019",2888
17924,"Saturday, November 9, 2019",2888
660,"Saturday, November 9, 2019",7055
13699,"Saturday, November 9, 2019",8048
19069,"Saturday, November 9, 2019",70944
9334,"Saturday, November 9, 2019",279277
1821,"Saturday, November 9, 2019",50111
6083,"Saturday, November 9, 2019",15388
6948,"Saturday, November 9, 2019",5666
12296,"Saturday, November 9, 2019",4277
16069,"Saturday, November 9, 2019",2888
13206,"Saturday, November 9, 2019",2888
1907,"Saturday, November 9, 2019",36222
7620,"Saturday, November 9, 2019",70944
17495,"Saturday, November 9, 2019",7819
16069,"Saturday, November 9, 2019",39694
9580,"Saturday, November 9, 2019",2888
16069,"Saturday, November 9, 2019",3861
17288,"Saturday, November 9, 2019",8444
6810,"Saturday, November 9, 2019",2888
13047,"Saturday, November 9, 2019",15388
15551,"Saturday, November 9, 2019",2888
15551,"Saturday, November 9, 2019",14000
9693,"Saturday, November 9, 2019",2888
9195,"Saturday, November 9, 2019",103055
17782,"Saturday, November 9, 2019",2888
10757,"Saturday, November 9, 2019",15388
6296,"Saturday, November 9, 2019",279277
7249,"Saturday, November 9, 2019",140388
2744,"Saturday, November 9, 2019",2888
18616,"Saturday, November 9, 2019",2888
14451,"Saturday, November 9, 2019",22658
12463,"Saturday, November 9, 2019",29277
5245,"Saturday, November 9, 2019",2888
191,"Saturday, November 9, 2019",4277
17109,"Saturday, November 9, 2019",3583
5237,"Saturday, November 9, 2019",98722
15589,"Saturday, November 9, 2019",2888
18482,"Sunday, November 10, 2019",2888
1629,"Sunday, November 10, 2019",2888
13550,"Sunday, November 10, 2019",4277
16449,"Sunday, November 10, 2019",4069
14933,"Sunday, November 10, 2019",2888
18687,"Sunday, November 10, 2019",8444
8390,"Sunday, November 10, 2019",2888
2295,"Sunday, November 10, 2019",3305
12463,"Sunday, November 10, 2019",29277
882,"Sunday, November 10, 2019",2888
7459,"Sunday, November 10, 2019",57055
2958,"Sunday, November 10, 2019",2888
6467,"Sunday, November 10, 2019",2888
18005,"Sunday, November 10, 2019",2888
9377,"Sunday, November 10, 2019",5666
6173,"Sunday, November 10, 2019",15388
10444,"Sunday, November 10, 2019",2888
17443,"Sunday, November 10, 2019",29277
9017,"Sunday, November 10, 2019",8444
19114,"Sunday, November 10, 2019",3305
18230,"Sunday, November 10, 2019",3583
7790,"Sunday, November 10, 2019",4277
1608,"Sunday, November 10, 2019",15388
12200,"Sunday, November 10, 2019",5666
13242,"Sunday, November 10, 2019",2888
10299,"Sunday, November 10, 2019",5666
14291,"Sunday, November 10, 2019",43166
16006,"Sunday, November 10, 2019",15388
7560,"Sunday, November 10, 2019",43166
8451,"Sunday, November 10, 2019",5666
10637,"Sunday, November 10, 2019",57055
660,"Sunday, November 10, 2019",15388
18898,"Sunday, November 10, 2019",2888
18853,"Sunday, November 10, 2019",2888
19115,"Sunday, November 10, 2019",29277
7499,"Sunday, November 10, 2019",2888
17897,"Sunday, November 10, 2019",7055
15163,"Sunday, November 10, 2019",2888
16077,"Sunday, November 10, 2019",2888
15616,"Sunday, November 10, 2019",8444
1473,"Sunday, November 10, 2019",2888
18824,"Sunday, November 10, 2019",57055
12631,"Sunday, November 10, 2019",36916
576,"Sunday, November 10, 2019",5666
11021,"Sunday, November 10, 2019",5250
10264,"Sunday, November 10, 2019",4277
5761,"Sunday, November 10, 2019",70944
19130,"Sunday, November 10, 2019",15388
17091,"Sunday, November 10, 2019",4277
9652,"Sunday, November 10, 2019",2888
525,"Sunday, November 10, 2019",12611
14784,"Sunday, November 10, 2019",2888
19128,"Sunday, November 10, 2019",3027
18597,"Sunday, November 10, 2019",2888
4923,"Sunday, November 10, 2019",2888
3256,"Sunday, November 10, 2019",2888
17839,"Sunday, November 10, 2019",2888
10628,"Sunday, November 10, 2019",2888
1255,"Sunday, November 10, 2019",15388
6083,"Sunday, November 10, 2019",7871
6027,"Sunday, November 10, 2019",7871
19141,"Sunday, November 10, 2019",2888
6876,"Sunday, November 10, 2019",2888
15256,"Sunday, November 10, 2019",3305
719,"Sunday, November 10, 2019",2888
16712,"Sunday, November 10, 2019",2888
12799,"Sunday, November 10, 2019",4694
17787,"Sunday, November 10, 2019",43166
12584,"Sunday, November 10, 2019",15388
17499,"Sunday, November 10, 2019",4277
12421,"Sunday, November 10, 2019",2888
9772,"Sunday, November 10, 2019",2888
12421,"Sunday, November 10, 2019",14000
17782,"Sunday, November 10, 2019",2888
1241,"Sunday, November 10, 2019",4277
15752,"Sunday, November 10, 2019",2888
18324,"Sunday, November 10, 2019",2888
18741,"Sunday, November 10, 2019",2888
12556,"Sunday, November 10, 2019",2888
5245,"Sunday, November 10, 2019",2888
13421,"Monday, November 11, 2019",4277
16449,"Monday, November 11, 2019",2888
6878,"Monday, November 11, 2019",4277
14858,"Monday, November 11, 2019",2888
13447,"Monday, November 11, 2019",2888
18005,"Monday, November 11, 2019",2888
11506,"Monday, November 11, 2019",2888
9377,"Monday, November 11, 2019",5666
7303,"Monday, November 11, 2019",418166
4923,"Monday, November 11, 2019",2888
6467,"Monday, November 11, 2019",2888
9652,"Monday, November 11, 2019",2888
2295,"Monday, November 11, 2019",3305
17878,"Monday, November 11, 2019",2888
10526,"Monday, November 11, 2019",8444
12322,"Monday, November 11, 2019",15388
7249,"Monday, November 11, 2019",140388
12385,"Monday, November 11, 2019",4972
11021,"Monday, November 11, 2019",5666
16712,"Monday, November 11, 2019",4277
17261,"Monday, November 11, 2019",2888
17830,"Monday, November 11, 2019",5666
3923,"Monday, November 11, 2019",2888
8191,"Monday, November 11, 2019",2888
6942,"Monday, November 11, 2019",4972
13242,"Monday, November 11, 2019",2888
18469,"Monday, November 11, 2019",15388
10299,"Monday, November 11, 2019",5666
15738,"Monday, November 11, 2019",2888
10444,"Monday, November 11, 2019",2888
5660,"Monday, November 11, 2019",20250
18627,"Monday, November 11, 2019",2888
9169,"Monday, November 11, 2019",2888
16712,"Monday, November 11, 2019",2888
10687,"Monday, November 11, 2019",2888
5347,"Monday, November 11, 2019",64000
19114,"Monday, November 11, 2019",3305
3465,"Monday, November 11, 2019",8444
19114,"Monday, November 11, 2019",2888
12344,"Monday, November 11, 2019",2888
17934,"Monday, November 11, 2019",2888
3693,"Monday, November 11, 2019",2888
3587,"Monday, November 11, 2019",9138
9017,"Monday, November 11, 2019",15388
6876,"Monday, November 11, 2019",2888
12240,"Monday, November 11, 2019",8444
6467,"Monday, November 11, 2019",2888
19136,"Monday, November 11, 2019",2888
14178,"Monday, November 11, 2019",8444
2076,"Monday, November 11, 2019",4277
18645,"Monday, November 11, 2019",2888
7747,"Monday, November 11, 2019",5666
12296,"Monday, November 11, 2019",15388
3370,"Monday, November 11, 2019",2888
17782,"Monday, November 11, 2019",2888
4389,"Monday, November 11, 2019",2888
10604,"Monday, November 11, 2019",5666
10604,"Monday, November 11, 2019",39000
12711,"Monday, November 11, 2019",8444
7470,"Monday, November 11, 2019",11222
10991,"Monday, November 11, 2019",29277
17104,"Monday, November 11, 2019",2888
191,"Monday, November 11, 2019",2888
7282,"Monday, November 11, 2019",36222
5018,"Monday, November 11, 2019",2888
15673,"Monday, November 11, 2019",2888
5250,"Monday, November 11, 2019",2888
19174,"Monday, November 11, 2019",2888
9570,"Monday, November 11, 2019",15388
5564,"Monday, November 11, 2019",8444
18928,"Monday, November 11, 2019",15388
15444,"Monday, November 11, 2019",2888
5245,"Monday, November 11, 2019",2888
18853,"Monday, November 11, 2019",2888
17613,"Monday, November 11, 2019",2888
17327,"Monday, November 11, 2019",2888
18398,"Tuesday, November 12, 2019",2888
18482,"Tuesday, November 12, 2019",2888
191,"Tuesday, November 12, 2019",2888
2295,"Tuesday, November 12, 2019",3305
9377,"Tuesday, November 12, 2019",5666
174,"Tuesday, November 12, 2019",3027
6028,"Tuesday, November 12, 2019",4277
6467,"Tuesday, November 12, 2019",2888
6917,"Tuesday, November 12, 2019",70944
7249,"Tuesday, November 12, 2019",140388
17924,"Tuesday, November 12, 2019",2888
12463,"Tuesday, November 12, 2019",29277
17261,"Tuesday, November 12, 2019",2888
13242,"Tuesday, November 12, 2019",2888
7749,"Tuesday, November 12, 2019",2888
11021,"Tuesday, November 12, 2019",4555
4923,"Tuesday, November 12, 2019",2888
11021,"Tuesday, November 12, 2019",4277
10444,"Tuesday, November 12, 2019",2888
14334,"Tuesday, November 12, 2019",4277
18898,"Tuesday, November 12, 2019",2888
11021,"Tuesday, November 12, 2019",2888
15551,"Tuesday, November 12, 2019",15388
6444,"Tuesday, November 12, 2019",695944
1039,"Tuesday, November 12, 2019",4277
12335,"Tuesday, November 12, 2019",15388
719,"Tuesday, November 12, 2019",4277
3784,"Tuesday, November 12, 2019",15388
16712,"Tuesday, November 12, 2019",4277
12813,"Tuesday, November 12, 2019",5666
16449,"Tuesday, November 12, 2019",2888
18262,"Tuesday, November 12, 2019",2888
13047,"Tuesday, November 12, 2019",15388
12885,"Tuesday, November 12, 2019",57055
1627,"Tuesday, November 12, 2019",4138
19224,"Tuesday, November 12, 2019",9833
9693,"Tuesday, November 12, 2019",2888
19219,"Tuesday, November 12, 2019",4277
10222,"Tuesday, November 12, 2019",15388
6634,"Tuesday, November 12, 2019",2888
10012,"Tuesday, November 12, 2019",2888
3020,"Tuesday, November 12, 2019",70944
19227,"Tuesday, November 12, 2019",2888
17878,"Tuesday, November 12, 2019",4277
15543,"Tuesday, November 12, 2019",2888
10222,"Tuesday, November 12, 2019",473722
10290,"Tuesday, November 12, 2019",7750
17132,"Tuesday, November 12, 2019",4277
17782,"Tuesday, November 12, 2019",2888
12240,"Tuesday, November 12, 2019",8444
10299,"Tuesday, November 12, 2019",5666
18583,"Tuesday, November 12, 2019",2888
11589,"Tuesday, November 12, 2019",9833
6263,"Tuesday, November 12, 2019",90694
2744,"Tuesday, November 12, 2019",2888
11414,"Tuesday, November 12, 2019",2888
8451,"Tuesday, November 12, 2019",5666
19203,"Tuesday, November 12, 2019",2888
12720,"Tuesday, November 12, 2019",15388
8841,"Tuesday, November 12, 2019",2888
11166,"Wednesday, November 13, 2019",4277
18084,"Wednesday, November 13, 2019",2888
17299,"Wednesday, November 13, 2019",2888
17658,"Wednesday, November 13, 2019",4277
12327,"Wednesday, November 13, 2019",14242
6596,"Wednesday, November 13, 2019",2888
7430,"Wednesday, November 13, 2019",15388
10444,"Wednesday, November 13, 2019",2888
6942,"Wednesday, November 13, 2019",2888
9377,"Wednesday, November 13, 2019",5666
6467,"Wednesday, November 13, 2019",5666
18539,"Wednesday, November 13, 2019",5666
8697,"Wednesday, November 13, 2019",2888
2295,"Wednesday, November 13, 2019",3305
17724,"Wednesday, November 13, 2019",2888
5245,"Wednesday, November 13, 2019",2888
4923,"Wednesday, November 13, 2019",2888
9652,"Wednesday, November 13, 2019",2888
14455,"Wednesday, November 13, 2019",140388
191,"Wednesday, November 13, 2019",2888
18256,"Wednesday, November 13, 2019",29277
18898,"Wednesday, November 13, 2019",2888
9219,"Wednesday, November 13, 2019",279277
3996,"Wednesday, November 13, 2019",2888
882,"Wednesday, November 13, 2019",2888
10290,"Wednesday, November 13, 2019",9833
7499,"Wednesday, November 13, 2019",5666
13242,"Wednesday, November 13, 2019",2888
660,"Wednesday, November 13, 2019",19611
17932,"Wednesday, November 13, 2019",3583
10653,"Wednesday, November 13, 2019",2888
11556,"Wednesday, November 13, 2019",2888
3923,"Wednesday, November 13, 2019",2888
16449,"Wednesday, November 13, 2019",2888
19069,"Wednesday, November 13, 2019",70944
17261,"Wednesday, November 13, 2019",3027
11924,"Wednesday, November 13, 2019",4277
7249,"Wednesday, November 13, 2019",140388
11044,"Wednesday, November 13, 2019",5666
14758,"Wednesday, November 13, 2019",9145
7167,"Wednesday, November 13, 2019",11351
7459,"Wednesday, November 13, 2019",57055
13278,"Wednesday, November 13, 2019",15388
6083,"Wednesday, November 13, 2019",14242
8578,"Wednesday, November 13, 2019",29277
5250,"Wednesday, November 13, 2019",5666
13699,"Wednesday, November 13, 2019",20041
8532,"Wednesday, November 13, 2019",3583
19192,"Wednesday, November 13, 2019",2888
1627,"Wednesday, November 13, 2019",11500
13984,"Wednesday, November 13, 2019",4277
12385,"Wednesday, November 13, 2019",5666
9461,"Wednesday, November 13, 2019",8444
17885,"Wednesday, November 13, 2019",43166
6634,"Wednesday, November 13, 2019",15923
19259,"Wednesday, November 13, 2019",8444
16203,"Wednesday, November 13, 2019",2402
4209,"Wednesday, November 13, 2019",7888
17782,"Wednesday, November 13, 2019",3583
7249,"Wednesday, November 13, 2019",140388
2682,"Wednesday, November 13, 2019",70944
11292,"Wednesday, November 13, 2019",2888
18620,"Wednesday, November 13, 2019",2888
12463,"Wednesday, November 13, 2019",29277
19067,"Wednesday, November 13, 2019",70944
918,"Wednesday, November 13, 2019",4277
17261,"Thursday, November 14, 2019",2888
7499,"Thursday, November 14, 2019",8444
12871,"Thursday, November 14, 2019",2888
11589,"Thursday, November 14, 2019",4972
18802,"Thursday, November 14, 2019",2888
5245,"Thursday, November 14, 2019",2888
8357,"Thursday, November 14, 2019",8444
6596,"Thursday, November 14, 2019",2888
2589,"Thursday, November 14, 2019",29277
12123,"Thursday, November 14, 2019",14242
18953,"Thursday, November 14, 2019",2888
2372,"Thursday, November 14, 2019",7055
19115,"Thursday, November 14, 2019",29277
10444,"Thursday, November 14, 2019",2888
9377,"Thursday, November 14, 2019",5666
11021,"Thursday, November 14, 2019",5944
1271,"Thursday, November 14, 2019",5666
1191,"Thursday, November 14, 2019",2888
10741,"Thursday, November 14, 2019",2888
